alpha,beta,rho,K,loglike
0.35000000000000003,30,0.9500000000000001,4,-630.3068813605478
0.35000000000000003,30,0.9500000000000001,5,-658.2479988934077
0.35000000000000003,30,0.9500000000000001,6,-685.3383519041603
0.35000000000000003,30,1.0,2,-640.0111460168223
0.35000000000000003,30,1.0,3,-705.6017899809716
0.35000000000000003,30,1.0,4,-768.3017155085328
0.35000000000000003,30,1.0,5,-1098.2345660099184
0.35000000000000003,30,1.0,6,-1497.1083604553046
0.35000000000000003,35,0.0,2,-650.7499704685001
0.35000000000000003,35,0.0,3,-650.7499704685001
0.35000000000000003,35,0.0,4,-650.7499704685001
0.35000000000000003,35,0.0,5,-650.7499704685001
0.35000000000000003,35,0.0,6,-650.7499704685001
0.35000000000000003,35,0.05,2,-651.5913343989882
0.35000000000000003,35,0.05,3,-651.9412932639027
0.35000000000000003,35,0.05,4,-652.2426727215627
0.35000000000000003,35,0.05,5,-652.5211622921073
0.35000000000000003,35,0.05,6,-652.6865766591608
0.35000000000000003,35,0.1,2,-652.455940435746
0.35000000000000003,35,0.1,3,-653.1753142903123
0.35000000000000003,35,0.1,4,-653.7992789685351
0.35000000000000003,35,0.1,5,-654.3810017689681
0.35000000000000003,35,0.1,6,-654.7285828517413
0.35000000000000003,35,0.15000000000000002,2,-653.3454520301519
0.35000000000000003,35,0.15000000000000002,3,-654.4555370333569
0.35000000000000003,35,0.15000000000000002,4,-655.4256703609533
0.35000000000000003,35,0.15000000000000002,5,-656.3388613400812
0.35000000000000003,35,0.15000000000000002,6,-656.8880431490539
0.35000000000000003,35,0.2,2,-654.261763345827
0.35000000000000003,35,0.2,3,-655.7859672848467
0.35000000000000003,35,0.2,4,-657.1286133369349
0.35000000000000003,35,0.2,5,-658.4057003356548
0.35000000000000003,35,0.2,6,-659.1792056452804
0.35000000000000003,35,0.25,2,-655.2070510431836
0.35000000000000003,35,0.25,3,-657.1712242037859
0.35000000000000003,35,0.25,4,-658.9159545182304
0.35000000000000003,35,0.25,5,-660.5944490720192
0.35000000000000003,35,0.25,6,-661.6190794563048
0.35000000000000003,35,0.30000000000000004,2,-656.1838427284795
0.35000000000000003,35,0.30000000000000004,3,-658.6166862836793
0.35000000000000003,35,0.30000000000000004,4,-660.7968746958597
0.35000000000000003,35,0.30000000000000004,5,-662.9205181222555
0.35000000000000003,35,0.30000000000000004,6,-664.2281976650077
0.35000000000000003,35,0.35000000000000003,2,-657.1951092259849
0.35000000000000003,35,0.35000000000000003,3,-660.1286869531799
0.35000000000000003,35,0.35000000000000003,4,-662.7822256597749
0.35000000000000003,35,0.35000000000000003,5,-665.4024857548577
0.35000000000000003,35,0.35000000000000003,6,-667.0316634798602
0.35000000000000003,35,0.4,2,-658.2443917762787
0.35000000000000003,35,0.4,3,-661.7147825617245
0.35000000000000003,35,0.4,4,-664.8849859691281
0.35000000000000003,35,0.4,5,-668.0630450313934
0.35000000000000003,35,0.4,6,-670.0606159547274
0.35000000000000003,35,0.45,2,-659.3359819344117
0.35000000000000003,35,0.45,3,-663.3841290376728
0.35000000000000003,35,0.45,4,-667.1208922371021
0.35000000000000003,35,0.45,5,-670.9303397384048
0.35000000000000003,35,0.45,6,-673.3543349335089
0.35000000000000003,35,0.5,2,-660.4751836742364
0.35000000000000003,35,0.5,3,-665.1480272581372
0.35000000000000003,35,0.5,4,-669.5093378433033
0.35000000000000003,35,0.5,5,-674.0399012440141
0.35000000000000003,35,0.5,6,-676.9633519946317
0.35000000000000003,35,0.55,2,-661.6687088020485
0.35000000000000003,35,0.55,3,-667.0207408014494
0.35000000000000003,35,0.55,4,-672.0746948361566
0.35000000000000003,35,0.55,5,-677.4375491580148
0.35000000000000003,35,0.55,6,-680.9542059047138
0.35000000000000003,35,0.6000000000000001,2,-662.9252987274504
0.35000000000000003,35,0.6000000000000001,3,-669.0207743443102
0.35000000000000003,35,0.6000000000000001,4,-674.8483365802241
0.35000000000000003,35,0.6000000000000001,5,-681.1839078457298
0.35000000000000003,35,0.6000000000000001,6,-685.4170104336287
0.35000000000000003,35,0.65,2,-664.256752505276
0.35000000000000003,35,0.65,3,-671.1729758934523
0.35000000000000003,35,0.65,4,-677.8718866687727
0.35000000000000003,35,0.65,5,-685.361781989783
0.35000000000000003,35,0.65,6,-690.4781014678052
0.35000000000000003,35,0.7000000000000001,2,-665.6797356504136
0.35000000000000003,35,0.7000000000000001,3,-673.5122174403664
0.35000000000000003,35,0.7000000000000001,4,-681.2027664463759
0.35000000000000003,35,0.7000000000000001,5,-690.0889415542695
0.35000000000000003,35,0.7000000000000001,6,-696.3224978479607
0.35000000000000003,35,0.75,2,-667.2192253083243
0.35000000000000003,35,0.75,3,-676.0903754654662
0.35000000000000003,35,0.75,4,-684.9244467530918
0.35000000000000003,35,0.75,5,-695.5420579656966
0.35000000000000003,35,0.75,6,-703.2370223236808
0.35000000000000003,35,0.8,2,-668.9157999341537
0.35000000000000003,35,0.8,3,-678.9910496426678
0.35000000000000003,35,0.8,4,-689.1675145757088
0.35000000000000003,35,0.8,5,-702.0064033183542
0.35000000000000003,35,0.8,6,-711.7021421879207
0.35000000000000003,35,0.8500000000000001,2,-670.8435200185794
0.35000000000000003,35,0.8500000000000001,3,-682.3655735165962
0.35000000000000003,35,0.8500000000000001,4,-694.1599862332032
0.35000000000000003,35,0.8500000000000001,5,-709.995396294749
0.35000000000000003,35,0.8500000000000001,6,-722.6184439059259
0.35000000000000003,35,0.9,2,-673.1650016773029
0.35000000000000003,35,0.9,3,-686.5437686187353
0.35000000000000003,35,0.9,4,-700.3788900184209
0.35000000000000003,35,0.9,5,-720.6121051890148
0.35000000000000003,35,0.9,6,-738.0072971456152
0.35000000000000003,35,0.9500000000000001,2,-676.3898871154925
0.35000000000000003,35,0.9500000000000001,3,-692.5538545252882
0.35000000000000003,35,0.9500000000000001,4,-709.2512533043204
0.35000000000000003,35,0.9500000000000001,5,-737.222612307355
0.35000000000000003,35,0.9500000000000001,6,-764.3152887606549
0.35000000000000003,35,1.0,2,-710.5731097652267
0.35000000000000003,35,1.0,3,-769.1849861267929
0.35000000000000003,35,1.0,4,-827.810100428358
0.35000000000000003,35,1.0,5,-1134.3640960435248
0.35000000000000003,35,1.0,6,-1497.1083604553046
0.35000000000000003,40,0.0,2,-729.64784634703
0.35000000000000003,40,0.0,3,-729.64784634703
0.35000000000000003,40,0.0,4,-729.64784634703
0.35000000000000003,40,0.0,5,-729.64784634703
0.35000000000000003,40,0.0,6,-729.64784634703
0.35000000000000003,40,0.05,2,-730.4921903796596
0.35000000000000003,40,0.05,3,-730.843530933993
0.35000000000000003,40,0.05,4,-731.1459064915502
0.35000000000000003,40,0.05,5,-731.4250112922392
0.35000000000000003,40,0.05,6,-731.5906465862442
0.35000000000000003,40,0.1,2,-731.3597078344148
0.35000000000000003,40,0.1,3,-732.081833189678
0.35000000000000003,40,0.1,4,-732.7077796624428
0.35000000000000003,40,0.1,5,-733.2907192207583
0.35000000000000003,40,0.1,6,-733.6387250135125
0.35000000000000003,40,0.15000000000000002,2,-732.2520510433852
0.35000000000000003,40,0.15000000000000002,3,-733.3662437552784
0.35000000000000003,40,0.15000000000000002,4,-734.3393326888618
0.35000000000000003,40,0.15000000000000002,5,-735.2543256331621
0.35000000000000003,40,0.15000000000000002,6,-735.8041146082569
0.35000000000000003,40,0.2,2,-733.1711003658208
0.35000000000000003,40,0.2,3,-734.7007525142724
0.35000000000000003,40,0.2,4,-736.0473143537255
0.35000000000000003,40,0.2,5,-737.3267689505058
0.35000000000000003,40,0.2,6,-738.1010370787427
0.35000000000000003,40,0.25,2,-734.1190150934946
0.35000000000000003,40,0.25,3,-736.0899586566061
0.35000000000000003,40,0.25,4,-737.8395492340303
0.35000000000000003,40,0.25,5,-739.5209533636407
0.35000000000000003,40,0.25,6,-740.5464681447853
0.35000000000000003,40,0.30000000000000004,2,-735.0983006479617
0.35000000000000003,40,0.30000000000000004,3,-737.5392152275504
0.35000000000000003,40,0.30000000000000004,4,-739.7251901920272
0.35000000000000003,40,0.30000000000000004,5,-741.8522563487259
0.35000000000000003,40,0.30000000000000004,6,-743.1608979894244
0.35000000000000003,40,0.35000000000000003,2,-736.1118990293666
0.35000000000000003,40,0.35000000000000003,3,-739.0548226631083
0.35000000000000003,40,0.35000000000000003,4,-741.7150530423899
0.35000000000000003,40,0.35000000000000003,5,-744.3392135821864
0.35000000000000003,40,0.35000000000000003,6,-745.9693737779452
0.35000000000000003,40,0.4,2,-737.1633132891285
0.35000000000000003,40,0.4,3,-740.6442936892652
0.35000000000000003,40,0.4,4,-743.8220691105108
0.35000000000000003,40,0.4,5,-747.0044623177574
0.35000000000000003,40,0.4,6,-749.0029599267847
0.35000000000000003,40,0.45,2,-738.256783230828
0.35000000000000003,40,0.45,3,-742.3167252276808
0.35000000000000003,40,0.45,4,-746.0619116010976
0.35000000000000003,40,0.45,5,-749.8760716729362
0.35000000000000003,40,0.45,6,-752.3008346391298
0.35000000000000003,40,0.5,2,-739.3975408240084
0.35000000000000003,40,0.5,3,-744.083336189499
0.35000000000000003,40,0.5,4,-748.453886518599
0.35000000000000003,40,0.5,5,-752.9894706269858
0.35000000000000003,40,0.5,6,-755.913387423035
0.35000000000000003,40,0.55,2,-740.5921945115646
0.35000000000000003,40,0.55,3,-745.9582726487748
0.35000000000000003,40,0.55,4,-751.0222417024708
0.35000000000000003,40,0.55,5,-756.3903342179041
0.35000000000000003,40,0.55,6,-759.9069522230916
0.35000000000000003,40,0.6000000000000001,2,-741.8493316298437
0.35000000000000003,40,0.6000000000000001,3,-747.9598643146583
0.35000000000000003,40,0.6000000000000001,4,-753.7981671601415
0.35000000000000003,40,0.6000000000000001,5,-760.1390752911097
0.35000000000000003,40,0.6000000000000001,6,-764.3713362881438
0.35000000000000003,40,0.65,2,-743.1805106913505
0.35000000000000003,40,0.65,3,-750.112686226309
0.35000000000000003,40,0.65,4,-756.823002908925
0.35000000000000003,40,0.65,5,-764.3181751124654
0.35000000000000003,40,0.65,6,-769.4323952178765
0.35000000000000003,40,0.7000000000000001,2,-744.6019990966175
0.35000000000000003,40,0.7000000000000001,3,-752.4511587534919
0.35000000000000003,40,0.7000000000000001,4,-760.1537051006208
0.35000000000000003,40,0.7000000000000001,5,-769.044880577487
0.35000000000000003,40,0.7000000000000001,6,-775.2743503302493
0.35000000000000003,40,0.75,2,-746.1380629974374
0.35000000000000003,40,0.75,3,-755.0263517923286
0.35000000000000003,40,0.75,4,-763.872920402143
0.35000000000000003,40,0.75,5,-774.4949521560007
0.35000000000000003,40,0.75,6,-782.182595875013
0.35000000000000003,40,0.8,2,-747.8278723493529
0.35000000000000003,40,0.8,3,-757.9202664022777
0.35000000000000003,40,0.8,4,-768.1096140518489
0.35000000000000003,40,0.8,5,-780.9519048897548
0.35000000000000003,40,0.8,6,-790.6347617496249
0.35000000000000003,40,0.8500000000000001,2,-749.7422432157294
0.35000000000000003,40,0.8500000000000001,3,-761.2805501352855
0.35000000000000003,40,0.8500000000000001,4,-773.0880854341115
0.35000000000000003,40,0.8500000000000001,5,-788.9252186932614
0.35000000000000003,40,0.8500000000000001,6,-801.5248824886755
0.35000000000000003,40,0.9,2,-752.0342574402285
0.35000000000000003,40,0.9,3,-765.4261728516833
0.35000000000000003,40,0.9,4,-779.274468975112
0.35000000000000003,40,0.9,5,-799.5066770453657
0.35000000000000003,40,0.9,6,-816.8550233012029
0.35000000000000003,40,0.9500000000000001,2,-755.1680445874839
0.35000000000000003,40,0.9500000000000001,3,-771.3333356396197
0.35000000000000003,40,0.9500000000000001,4,-788.0437146750804
0.35000000000000003,40,0.9500000000000001,5,-816.009486401123
0.35000000000000003,40,0.9500000000000001,6,-842.9792262745445
0.35000000000000003,40,1.0,2,-781.2445721971349
0.35000000000000003,40,1.0,3,-832.833757743239
0.35000000000000003,40,1.0,4,-887.3445202268604
0.35000000000000003,40,1.0,5,-1170.4746347245525
0.35000000000000003,40,1.0,6,-1497.1083604553046
0.35000000000000003,45,0.0,2,-808.6369222572475
0.35000000000000003,45,0.0,3,-808.6369222572475
0.35000000000000003,45,0.0,4,-808.6369222572475
0.35000000000000003,45,0.0,5,-808.6369222572475
0.35000000000000003,45,0.0,6,-808.6369222572475
0.35000000000000003,45,0.05,2,-809.4741477152105
0.35000000000000003,45,0.05,3,-809.8249364432455
0.35000000000000003,45,0.05,4,-810.1268212694638
0.35000000000000003,45,0.05,5,-810.4052623748429
0.35000000000000003,45,0.05,6,-810.5700564206571
0.35000000000000003,45,0.1,2,-810.3337717530287
0.35000000000000003,45,0.1,3,-811.0546697652812
0.35000000000000003,45,0.1,4,-811.6795210679535
0.35000000000000003,45,0.1,5,-812.2609813838751
0.35000000000000003,45,0.1,6,-812.6071121883962
0.35000000000000003,45,0.15000000000000002,2,-811.217324737262
0.35000000000000003,45,0.15000000000000002,3,-812.3294730705907
0.35000000000000003,45,0.15000000000000002,4,-813.3007325444042
0.35000000000000003,45,0.15000000000000002,5,-814.2132503213826
0.35000000000000003,45,0.15000000000000002,6,-814.7598925128306
0.35000000000000003,45,0.2,2,-812.1265367406128
0.35000000000000003,45,0.2,3,-813.6531643418723
0.35000000000000003,45,0.2,4,-814.9970136047917
0.35000000000000003,45,0.2,5,-816.2727815331071
0.35000000000000003,45,0.2,6,-817.0423339076615
0.35000000000000003,45,0.25,2,-813.0633795568749
0.35000000000000003,45,0.25,3,-815.0301287210142
0.35000000000000003,45,0.25,4,-816.7759523611127
0.35000000000000003,45,0.25,5,-818.4521989482209
0.35000000000000003,45,0.25,6,-819.4710541252149
0.35000000000000003,45,0.30000000000000004,2,-814.0301214058161
0.35000000000000003,45,0.30000000000000004,3,-816.4654489435461
0.35000000000000003,45,0.30000000000000004,4,-818.6464047427181
0.35000000000000003,45,0.30000000000000004,5,-820.7665281124856
0.35000000000000003,45,0.30000000000000004,6,-822.0660877954706
0.35000000000000003,45,0.35000000000000003,2,-815.0293994542164
0.35000000000000003,45,0.35000000000000003,3,-817.9650786030842
0.35000000000000003,45,0.35000000000000003,4,-820.6188079213948
0.35000000000000003,45,0.35000000000000003,5,-823.2338562964545
0.35000000000000003,45,0.35000000000000003,6,-824.8518932277289
0.35000000000000003,45,0.4,2,-816.064317938714
0.35000000000000003,45,0.4,3,-819.5360772230362
0.35000000000000003,45,0.4,4,-822.7056017994256
0.35000000000000003,45,0.4,5,-825.8762398461237
0.35000000000000003,45,0.4,6,-827.8587600182645
0.35000000000000003,45,0.45,2,-817.1385840672602
0.35000000000000003,45,0.45,3,-821.1869370403665
0.35000000000000003,45,0.45,4,-824.9218086512781
0.35000000000000003,45,0.45,5,-828.7209807362838
0.35000000000000003,45,0.45,6,-831.1248257859334
0.35000000000000003,45,0.5,2,-818.2567013964114
0.35000000000000003,45,0.5,3,-822.9280503245435
0.35000000000000003,45,0.5,4,-827.285851475327
0.35000000000000003,45,0.5,5,-831.8024719102389
0.35000000000000003,45,0.5,6,-834.6990488764252
0.35000000000000003,45,0.55,2,-819.4242538197032
0.35000000000000003,45,0.55,3,-824.7724002934845
0.35000000000000003,45,0.55,4,-829.8207460098951
0.35000000000000003,45,0.55,5,-835.1649516210613
0.35000000000000003,45,0.55,6,-838.6457389128987
0.35000000000000003,45,0.6000000000000001,2,-820.6483385428397
0.35000000000000003,45,0.6000000000000001,3,-826.7366239739794
0.35000000000000003,45,0.6000000000000001,4,-832.5559037677981
0.35000000000000003,45,0.6000000000000001,5,-838.8667755413368
0.35000000000000003,45,0.6000000000000001,6,-843.0517421027546
0.35000000000000003,45,0.65,2,-821.9382567474373
0.35000000000000003,45,0.65,3,-828.8427278583949
0.35000000000000003,45,0.65,4,-835.5299888532052
0.35000000000000003,45,0.65,5,-842.9873617806436
0.35000000000000003,45,0.65,6,-848.0384019193084
0.35000000000000003,45,0.7000000000000001,2,-823.3066785895105
0.35000000000000003,45,0.7000000000000001,3,-831.1210274515098
0.35000000000000003,45,0.7000000000000001,4,-838.7957167874667
0.35000000000000003,45,0.7000000000000001,5,-847.6391655677326
0.35000000000000003,45,0.7000000000000001,6,-853.7827036129189
0.35000000000000003,45,0.75,2,-824.7717529865441
0.35000000000000003,45,0.75,3,-833.6155814373004
0.35000000000000003,45,0.75,4,-842.428549310548
0.35000000000000003,45,0.75,5,-852.9899559598528
0.35000000000000003,45,0.75,6,-860.5576487024779
0.35000000000000003,45,0.8,2,-826.3613056123721
0.35000000000000003,45,0.8,3,-836.3953018042077
0.35000000000000003,45,0.8,4,-846.5441373540154
0.35000000000000003,45,0.8,5,-859.3087122834355
0.35000000000000003,45,0.8,6,-868.8176888013832
0.35000000000000003,45,0.8500000000000001,2,-828.1223757944987
0.35000000000000003,45,0.8500000000000001,3,-839.5801157828298
0.35000000000000003,45,0.8500000000000001,4,-851.3387635301455
0.35000000000000003,45,0.8500000000000001,5,-867.0749657983627
0.35000000000000003,45,0.8500000000000001,6,-879.4077294402722
0.35000000000000003,45,0.9,2,-830.147836685289
0.35000000000000003,45,0.9,3,-843.4175408212907
0.35000000000000003,45,0.9,4,-857.2067129075485
0.35000000000000003,45,0.9,5,-877.3054025693772
0.35000000000000003,45,0.9,6,-894.2032695606464
0.35000000000000003,45,0.9500000000000001,2,-832.6860809550626
0.35000000000000003,45,0.9500000000000001,3,-848.6178261190689
0.35000000000000003,45,0.9500000000000001,4,-865.2564413252013
0.35000000000000003,45,0.9500000000000001,5,-893.0405642759008
0.35000000000000003,45,0.9500000000000001,6,-919.0890720490727
0.35000000000000003,45,1.0,2,-851.8920931895975
0.35000000000000003,45,1.0,3,-896.4191997699389
0.35000000000000003,45,1.0,4,-946.7152193492407
0.35000000000000003,45,1.0,5,-1206.1830957319737
0.35000000000000003,45,1.0,6,-1497.1083604553046
0.35000000000000003,50,0.0,2,-887.6637246738895
0.35000000000000003,50,0.0,3,-887.6637246738895
0.35000000000000003,50,0.0,4,-887.6637246738895
0.35000000000000003,50,0.0,5,-887.6637246738895
0.35000000000000003,50,0.0,6,-887.6637246738895
0.35000000000000003,50,0.05,2,-888.4013003903619
0.35000000000000003,50,0.05,3,-888.7392117023778
0.35000000000000003,50,0.05,4,-889.0305047295549
0.35000000000000003,50,0.05,5,-889.2981791330536
0.35000000000000003,50,0.05,6,-889.4520372253075
0.35000000000000003,50,0.1,2,-889.1559992131688
0.35000000000000003,50,0.1,3,-889.8501792685579
