alpha,beta,rho,K,loglike
0.05,25,0.95,5,-277.40753206191937
0.05,25,0.95,6,-297.31255648830887
0.05,25,1.0,2,-252.69589626672962
0.05,25,1.0,3,-309.02068124436136
0.05,25,1.0,4,-356.2594451289878
0.05,25,1.0,5,-871.0432367885139
0.05,25,1.0,6,-1324.1878019959645
0.05,30,0.0,2,-283.30261917656236
0.05,30,0.0,3,-283.30261917656236
0.05,30,0.0,4,-283.30261917656236
0.05,30,0.0,5,-283.30261917656236
0.05,30,0.0,6,-283.30261917656236
0.05,30,0.05,2,-281.37459908794733
0.05,30,0.05,3,-280.7053287243159
0.05,30,0.05,4,-280.2808561427929
0.05,30,0.05,5,-280.09881691374704
0.05,30,0.05,6,-280.00507072230204
0.05,30,0.1,2,-279.5009133786458
0.05,30,0.1,3,-278.2120621416639
0.05,30,0.1,4,-277.412710131482
0.05,30,0.1,5,-277.0951872173272
0.05,30,0.1,6,-276.93310916299197
0.05,30,0.15000000000000002,2,-277.680396407995
0.05,30,0.15000000000000002,3,-275.82144452851617
0.05,30,0.15000000000000002,4,-274.6975402844212
0.05,30,0.15000000000000002,5,-274.29353404408164
0.05,30,0.15000000000000002,6,-274.09004391668753
0.05,30,0.2,2,-275.9120920316086
0.05,30,0.2,3,-273.53274464295316
0.05,30,0.2,4,-272.13598838094015
0.05,30,0.2,5,-271.69793718734473
0.05,30,0.2,6,-271.4821154014141
0.05,30,0.25,2,-274.19523950654616
0.05,30,0.25,3,-271.34588287108863
0.05,30,0.25,4,-269.7300517297203
0.05,30,0.25,5,-269.3150224572163
0.05,30,0.25,6,-269.1189109957423
0.05,30,0.30000000000000004,2,-272.52926363028183
0.05,30,0.30000000000000004,3,-269.2614617719062
0.05,30,0.30000000000000004,4,-267.4832112257086
0.05,30,0.30000000000000004,5,-267.15437220631384
0.05,30,0.30000000000000004,6,-267.0139881115359
0.05,30,0.35000000000000003,2,-270.91376866632714
0.05,30,0.35000000000000003,3,-267.28082332899174
0.05,30,0.35000000000000003,4,-265.4006277805729
0.05,30,0.35000000000000003,5,-265.2291245425843
0.05,30,0.35000000000000003,6,-265.18578265964715
0.05,30,0.4,2,-269.3485358188657
0.05,30,0.4,3,-265.40614030470033
0.05,30,0.4,4,-263.48942864519563
0.05,30,0.4,5,-263.55683853052966
0.05,30,0.4,6,-263.65892873773004
0.05,30,0.45,2,-267.83352420946375
0.05,30,0.45,3,-263.64055418891087
0.05,30,0.45,4,-261.7591180894793
0.05,30,0.45,5,-262.16075039981916
0.05,30,0.45,6,-262.46619512171503
0.05,30,0.5,2,-266.3688755007192
0.05,30,0.5,3,-261.9883808003837
0.05,30,0.5,4,-260.22216831072313
0.05,30,0.5,5,-261.0716282414474
0.05,30,0.5,6,-261.6513841742783
0.05,30,0.55,2,-264.9549225253263
0.05,30,0.55,3,-260.45541994080054
0.05,30,0.55,4,-258.8948838622735
0.05,30,0.55,5,-260.33058235564846
0.05,30,0.55,6,-261.27379681979806
0.05,30,0.6000000000000001,2,-263.592202539825
0.05,30,0.6000000000000001,3,-259.04943477271826
0.05,30,0.6000000000000001,4,-257.7987022862228
0.05,30,0.6000000000000001,5,-259.9934755048529
0.05,30,0.6000000000000001,6,-261.41536940509974
0.05,30,0.65,2,-262.2814760652289
0.05,30,0.65,3,-257.78092646603193
0.05,30,0.65,4,-256.9622313338711
0.05,30,0.65,5,-260.1381648009766
0.05,30,0.65,6,-262.1926305688795
0.05,30,0.7000000000000001,2,-261.0237527543327
0.05,30,0.7000000000000001,3,-256.66446259042567
0.05,30,0.7000000000000001,4,-256.4246196992724
0.05,30,0.7000000000000001,5,-260.87710778694225
0.05,30,0.7000000000000001,6,-263.77796608628177
0.05,30,0.75,2,-259.8203264213565
0.05,30,0.75,3,-255.72114431163337
0.05,30,0.75,4,-256.2415657805177
0.05,30,0.75,5,-262.3810460183051
0.05,30,0.75,6,-266.4404757573562
0.05,30,0.8,2,-258.6728224225601
0.05,30,0.8,3,-254.98371184261
0.05,30,0.8,4,-256.49719872983457
0.05,30,0.8,5,-264.9283328243652
0.05,30,0.8,6,-270.63303213687317
0.05,30,0.8500000000000001,2,-257.58326222628637
0.05,30,0.8500000000000001,3,-254.50884921800755
0.05,30,0.8500000000000001,4,-257.3313867181263
0.05,30,0.8500000000000001,5,-269.0239302498729
0.05,30,0.8500000000000001,6,-277.2070342542421
0.05,30,0.9,2,-256.55415268732133
0.05,30,0.9,3,-254.4146437546296
0.05,30,0.9,4,-259.0192274220499
0.05,30,0.9,5,-275.76023857253085
0.05,30,0.9,6,-288.07704459536336
0.05,30,0.95,2,-255.58861204562785
0.05,30,0.95,3,-255.05563297730703
0.05,30,0.95,4,-262.3293582175039
0.05,30,0.95,5,-288.4917927052901
0.05,30,0.95,6,-309.35733030691466
0.05,30,1.0,2,-254.69055256962918
0.05,30,1.0,3,-314.21175369391466
0.05,30,1.0,4,-364.4858484494069
0.05,30,1.0,5,-875.5402858934573
0.05,30,1.0,6,-1324.1878019959645
0.05,35,0.0,2,-279.46637483258945
0.05,35,0.0,3,-279.46637483258945
0.05,35,0.0,4,-279.46637483258945
0.05,35,0.0,5,-279.46637483258945
0.05,35,0.0,6,-279.46637483258945
0.05,35,0.05,2,-278.0977960426371
0.05,35,0.05,3,-277.6471119229176
0.05,35,0.05,4,-277.3832062568169
0.05,35,0.05,5,-277.305293112593
0.05,35,0.05,6,-277.26330011094325
0.05,35,0.1,2,-276.77244805453347
0.05,35,0.1,3,-275.912198953348
0.05,35,0.1,4,-275.4265422233611
0.05,35,0.1,5,-275.31187482220537
0.05,35,0.1,6,-275.2503433085958
0.05,35,0.15000000000000002,2,-275.48980015222514
0.05,35,0.15000000000000002,3,-274.26157099169706
0.05,35,0.15000000000000002,4,-273.59771518038184
0.05,35,0.15000000000000002,5,-273.4904241306086
0.05,35,0.15000000000000002,6,-273.43362664256597
0.05,35,0.2,2,-274.24946744506167
0.05,35,0.2,3,-272.6956640664289
0.05,35,0.2,4,-271.89911277901723
0.05,35,0.2,5,-271.84722109925985
0.05,35,0.2,6,-271.8218576504457
0.05,35,0.25,2,-273.05120586626543
0.05,35,0.25,3,-271.2154443241585
0.05,35,0.25,4,-270.3342857013006
0.05,35,0.25,5,-270.3908393030378
0.05,35,0.25,6,-270.42680088083307
0.05,35,0.30000000000000004,2,-271.8949097527546
0.05,35,0.30000000000000004,3,-269.82245585435396
0.05,35,0.30000000000000004,4,-268.9081040835464
0.05,35,0.30000000000000004,5,-269.1325946829293
0.05,35,0.30000000000000004,6,-269.26394582325435
0.05,35,0.35000000000000003,2,-270.7806119167314
0.05,35,0.35000000000000003,3,-268.51889216116797
0.05,35,0.35000000000000003,4,-267.6269771841052
0.05,35,0.35000000000000003,5,-268.08717600174214
0.05,35,0.35000000000000003,6,-268.35345181083784
0.05,35,0.4,2,-269.7084862405461
0.05,35,0.4,3,-267.3076993168283
0.05,35,0.4,4,-266.4991588974737
0.05,35,0.4,5,-267.2735357252431
0.05,35,0.4,6,-267.72149755604335
0.05,35,0.45,2,-268.67885295296514
0.05,35,0.45,3,-266.1927237757204
0.05,35,0.45,4,-265.53517440440237
0.05,35,0.45,5,-266.7161675005344
0.05,35,0.45,6,-267.4022422840982
0.05,35,0.5,2,-267.6921868896784
0.05,35,0.5,3,-265.1789262824212
0.05,35,0.5,4,-264.74842446316325
0.05,35,0.5,5,-266.44697859490213
0.05,35,0.5,6,-267.44074513342565
0.05,35,0.55,2,-266.74912921949857
0.05,35,0.55,3,-264.27269856579846
0.05,35,0.55,4,-264.15606112593713
0.05,35,0.55,5,-266.50811514245345
0.05,35,0.55,6,-267.897447286784
0.05,35,0.6000000000000001,2,-265.850503352158
0.05,35,0.6000000000000001,3,-263.4823487198175
0.05,35,0.6000000000000001,4,-263.78029794985423
0.05,35,0.6000000000000001,5,-266.95638498512415
0.05,35,0.6000000000000001,6,-268.85532328610526
0.05,35,0.65,2,-264.997336066534
0.05,35,0.65,3,-262.8188809974339
0.05,35,0.65,4,-263.6504553912885
0.05,35,0.65,5,-267.87051025723224
0.05,35,0.65,6,-270.4318501513588
0.05,35,0.7000000000000001,2,-264.1908853603848
0.05,35,0.7000000000000001,3,-262.2973286402615
0.05,35,0.7000000000000001,4,-263.80633855162733
0.05,35,0.7000000000000001,5,-269.36374260673114
0.05,35,0.7000000000000001,6,-272.8002826635742
0.05,35,0.75,2,-263.43267720663965
0.05,35,0.75,3,-261.9392249187119
0.05,35,0.75,4,-264.30425198410524
0.05,35,0.75,5,-271.6075546254933
0.05,35,0.75,6,-276.23051919461415
0.05,35,0.8,2,-262.7245544449717
0.05,35,0.8,3,-261.77771192843886
0.05,35,0.8,4,-265.2288859803421
0.05,35,0.8,5,-274.88097438253976
0.05,35,0.8,6,-281.17616813316107
0.05,35,0.8500000000000001,2,-262.0687426798912
0.05,35,0.8500000000000001,3,-261.8698482887603
0.05,35,0.8500000000000001,4,-266.7206293903498
0.05,35,0.8500000000000001,5,-279.6895882350233
0.05,35,0.8500000000000001,6,-288.4893082590694
0.05,35,0.9,2,-261.467940727217
0.05,35,0.9,3,-262.3340711690228
0.05,35,0.9,4,-269.0550640888372
0.05,35,0.9,5,-287.12637545286515
0.05,35,0.9,6,-300.0851315017021
0.05,35,0.95,2,-260.92544765130793
0.05,35,0.95,3,-263.52524547305967
0.05,35,0.95,4,-273.0012786562908
0.05,35,0.95,5,-300.5464090717368
0.05,35,0.95,6,-322.0784891602285
0.05,35,1.0,2,-260.4453463318193
0.05,35,1.0,3,-321.70179723353647
0.05,35,1.0,4,-373.9804728073892
0.05,35,1.0,5,-880.5331360692104
0.05,35,1.0,6,-1324.1878019959645
0.05,40,0.0,2,-280.6068917378175
0.05,40,0.0,3,-280.6068917378175
0.05,40,0.0,4,-280.6068917378175
0.05,40,0.0,5,-280.6068917378175
0.05,40,0.0,6,-280.6068917378175
0.05,40,0.05,2,-279.64177475796345
0.05,40,0.05,3,-279.348651038999
0.05,40,0.05,4,-279.2002861949835
0.05,40,0.05,5,-279.1972253862029
0.05,40,0.05,6,-279.1924777422445
0.05,40,0.1,2,-278.71230867602435
0.05,40,0.1,3,-278.16133972530366
0.05,40,0.1,4,-277.9017017096644
0.05,40,0.1,5,-277.93307070507666
0.05,40,0.1,6,-277.9440183355779
0.05,40,0.15000000000000002,2,-277.81836639301673
0.05,40,0.15000000000000002,3,-277.04572394170003
0.05,40,0.15000000000000002,4,-276.7137214668231
0.05,40,0.15000000000000002,5,-276.8203158587449
0.05,40,0.15000000000000002,6,-276.8694166977133
0.05,40,0.2,2,-276.95992922920743
0.05,40,0.2,3,-276.00298726206177
0.05,40,0.2,4,-275.6398509262037
0.05,40,0.2,5,-275.8666496518373
0.05,40,0.2,6,-275.9789595558335
0.05,40,0.25,2,-276.13708683682734
0.05,40,0.25,3,-275.03477124061203
0.05,40,0.25,4,-274.68464439597705
0.05,40,0.25,5,-275.0819046013906
0.05,40,0.25,6,-275.2858187359049
0.05,40,0.30000000000000004,2,-275.35003887470407
0.05,40,0.30000000000000004,3,-274.14323270374473
0.05,40,0.30000000000000004,4,-273.85387697144904
0.05,40,0.30000000000000004,5,-274.4785267592062
0.05,40,0.30000000000000004,6,-274.80674361450883
0.05,40,0.35000000000000003,2,-274.59909851778724
0.05,40,0.35000000000000003,3,-273.3311231454361
0.05,40,0.35000000000000003,4,-273.1547771367604
0.05,40,0.35000000000000003,5,-274.0722235706607
0.05,40,0.35000000000000003,6,-274.56302630803486
0.05,40,0.4,2,-273.8846979587885
0.05,40,0.4,3,-272.60189855723803
0.05,40,0.4,4,-272.5963431330889
0.05,40,0.4,5,-273.8828692967191
0.05,40,0.4,6,-274.5818681067496
0.05,40,0.45,2,-273.20739615820787
0.05,40,0.45,3,-271.9598729036597
0.05,40,0.45,4,-272.1897787741314
0.05,40,0.45,5,-273.93579471840457
0.05,40,0.45,6,-274.8983547748063
0.05,40,0.5,2,-272.5678892229129
0.05,40,0.5,3,-271.4104368587511
0.05,40,0.5,4,-271.94910552173957
0.05,40,0.5,5,-274.2636699161252
0.05,40,0.5,6,-275.55838789853993
0.05,40,0.55,2,-271.96702395615864
0.05,40,0.55,3,-270.96037864106324
0.05,40,0.55,4,-271.8920448497018
0.05,40,0.55,5,-274.9093383103651
0.05,40,0.55,6,-276.6231771510586
0.05,40,0.6000000000000001,2,-271.4058153441681
0.05,40,0.6000000000000001,3,-270.6183729637769
0.05,40,0.6000000000000001,4,-272.04133416021114
0.05,40,0.6000000000000001,5,-275.9302470204264
0.05,40,0.6000000000000001,6,-278.1764002471626
0.05,40,0.65,2,-270.88546905781004
0.05,40,0.65,3,-270.3957639200516
0.05,40,0.65,4,-272.42677709856116
0.05,40,0.65,5,-277.405705907023
0.05,40,0.65,6,-280.336179465687
0.05,40,0.7000000000000001,2,-270.4074105027161
0.05,40,0.7000000000000001,3,-270.30790050234776
0.05,40,0.7000000000000001,4,-273.08862556143254
0.05,40,0.7000000000000001,5,-279.44950836677583
0.05,40,0.7000000000000001,6,-283.2763633061425
0.05,40,0.75,2,-269.9733226292741
0.05,40,0.75,3,-270.3766099925748
0.05,40,0.75,4,-274.0835982120158
0.05,40,0.75,5,-282.2336275930124
0.05,40,0.75,6,-287.2673978297443
0.05,40,0.8,2,-269.5851957529476
0.05,40,0.8,3,-270.635308819989
0.05,40,0.8,4,-275.4967700056015
0.05,40,0.8,5,-286.0375553128037
0.05,40,0.8,6,-292.7633978706905
0.05,40,0.8500000000000001,2,-269.24539427413947
0.05,40,0.8500000000000001,3,-271.1413120746886
0.05,40,0.8500000000000001,4,-277.46888784943496
0.05,40,0.8500000000000001,5,-291.36730827001116
0.05,40,0.8500000000000001,6,-300.6169115810105
0.05,40,0.9,2,-268.95674785442867
0.05,40,0.9,3,-272.013297137434
0.05,40,0.9,4,-280.27586756740953
0.05,40,0.9,5,-299.3162660665323
0.05,40,0.9,6,-312.74356683270327
0.05,40,0.95,2,-268.7226791040937
0.05,40,0.95,3,-273.6063542819339
0.05,40,0.95,4,-284.68710978307115
0.05,40,0.95,5,-313.2398748185463
0.05,40,0.95,6,-335.2586205932279
0.05,40,1.0,2,-268.54738773022484
0.05,40,1.0,3,-330.6470015621974
0.05,40,1.0,4,-384.29479544504716
0.05,40,1.0,5,-885.8531671911672
0.05,40,1.0,6,-1324.1878019959645
0.05,45,0.0,2,-285.0151152684896
0.05,45,0.0,3,-285.0151152684896
0.05,45,0.0,4,-285.0151152684896
0.05,45,0.0,5,-285.0151152684896
0.05,45,0.0,6,-285.0151152684896
0.05,45,0.05,2,-284.35221896082334
0.05,45,0.05,3,-284.17706547385967
0.05,45,0.05,4,-284.1150830311184
0.05,45,0.05,5,-284.16793534959686
0.05,45,0.05,6,-284.19103915033014
0.05,45,0.1,2,-283.71963210732565
0.05,45,0.1,3,-283.40049353651716
0.05,45,0.1,4,-283.31006070116484
0.05,45,0.1,5,-283.4506791162688
0.05,45,0.1,6,-283.5159179558676
0.05,45,0.15000000000000002,2,-283.1174906445013
0.05,45,0.15000000000000002,3,-282.68670628758207
0.05,45,0.15000000000000002,4,-282.6034445406966
0.05,45,0.15000000000000002,5,-282.8702641815944
0.05,45,0.15000000000000002,6,-282.9988116620236
0.05,45,0.2,2,-282.5460165583412
0.05,45,0.2,3,-282.03737818383104
0.05,45,0.2,4,-281.99947393529186
0.05,45,0.2,5,-282.4353044593015
0.05,45,0.2,6,-282.65104376442537
0.05,45,0.25,2,-282.00552048211466
0.05,45,0.25,3,-281.4545980598793
0.05,45,0.25,4,-281.50336815110285
0.05,45,0.25,5,-282.1564670619975
0.05,45,0.25,6,-282.48671903578764
0.05,45,0.30000000000000004,2,-281.49640564775916
0.05,45,0.30000000000000004,3,-280.9409316648837
0.05,45,0.30000000000000004,4,-281.1215068578273
0.05,45,0.30000000000000004,5,-282.0469537310119
0.05,45,0.30000000000000004,6,-282.5234295434858
0.05,45,0.35000000000000003,2,-281.01917333771627
0.05,45,0.35000000000000003,3,-280.49950552034136
0.05,45,0.35000000000000003,4,-280.8616700084369
0.05,45,0.35000000000000003,5,-282.123158496926
0.05,45,0.35000000000000003,6,-282.7832312612572
0.05,45,0.4,2,-280.5744300530104
0.05,45,0.4,3,-280.13412056754703
0.05,45,0.4,4,-280.73336041130483
0.05,45,0.4,5,-282.40558142375784
0.05,45,0.4,6,-283.2940201747783
0.05,45,0.45,2,-280.16289670066124
0.05,45,0.45,3,-279.84940892550446
0.05,45,0.45,4,-280.74824486087164
0.05,45,0.45,5,-282.92012541573206
0.05,45,0.45,6,-284.0915158135226
0.05,45,0.5,2,-279.7854202182924
0.05,45,0.5,3,-279.6510554636868
0.05,45,0.5,4,-280.92077078876883
0.05,45,0.5,5,-283.699985087184
0.05,45,0.5,6,-285.2221996401057
0.05,45,0.55,2,-279.44298820938457
0.05,45,0.55,3,-279.5461210986336
0.05,45,0.55,4,-281.26905258403383
0.05,45,0.55,5,-284.78848605007613
0.05,45,0.55,6,-286.74781336542236
0.05,45,0.6000000000000001,2,-279.13674737922713
0.05,45,0.6000000000000001,3,-279.5435338897686
0.05,45,0.6000000000000001,4,-281.81619094522597
0.05,45,0.6000000000000001,5,-286.2435198121794
0.05,45,0.6000000000000001,6,-288.75252412579187
0.05,45,0.65,2,-278.86802687057946
0.05,45,0.65,3,-279.65487380258065
0.05,45,0.65,4,-282.5923261904844
0.05,45,0.65,5,-288.14480676310296
0.05,45,0.65,6,-291.3549055313278
0.05,45,0.7000000000000001,2,-278.63836804929576
0.05,45,0.7000000000000001,3,-279.89570987761675
0.05,45,0.7000000000000001,4,-283.63802288721934
0.05,45,0.7000000000000001,5,-290.60652040766985
0.05,45,0.7000000000000001,6,-294.72922326061894
0.05,45,0.75,2,-278.44956296538425
0.05,45,0.75,3,-280.28807507506906
0.05,45,0.75,4,-285.010290669597
0.05,45,0.75,5,-293.80098663647493
0.05,45,0.75,6,-299.1463098408236
0.05,45,0.8,2,-278.3037047516788
0.05,45,0.8,3,-280.8655784193205
0.05,45,0.8,4,-286.7944757931312
0.05,45,0.8,5,-298.0080251059298
0.05,45,0.8,6,-305.06063887237707
0.05,45,0.8500000000000001,2,-278.2032548591667
0.05,45,0.8500000000000001,3,-281.68571565418654
0.05,45,0.8500000000000001,4,-289.13157858826304
0.05,45,0.8500000000000001,5,-303.7339580486711
0.05,45,0.8500000000000001,6,-313.32509222123826
0.05,45,0.9,2,-278.1511346940937
0.05,45,0.9,3,-282.8673338882427
0.05,45,0.9,4,-292.29775201487587
0.05,45,0.9,5,-312.07245016454084
0.05,45,0.9,6,-325.85560874463
0.05,45,0.95,2,-278.1508537187757
0.05,45,0.95,3,-284.7656830962611
0.05,45,0.95,4,-297.0626189516792
0.05,45,0.95,5,-326.37921403409445
0.05,45,0.95,6,-348.76773562757705
0.05,45,1.0,2,-278.206693971384
0.05,45,1.0,3,-340.5704423696672
0.05,45,1.0,4,-395.17132035701314
0.05,45,1.0,5,-891.4002550050908
0.05,45,1.0,6,-1324.1878019959645
0.05,50,0.0,2,-291.6814201271595
0.05,50,0.0,3,-291.6814201271595
0.05,50,0.0,4,-291.6814201271595
0.05,50,0.0,5,-291.6814201271595
0.05,50,0.0,6,-291.6814201271595
0.05,50,0.05,2,-291.25159449984307
0.05,50,0.05,3,-291.1673848730166
0.05,50,0.05,4,-291.1719132323406
0.05,50,0.05,5,-291.26778397863893
0.05,50,0.05,6,-291.31233552610973
0.05,50,0.1,2,-290.84822661755885
0.05,50,0.1,3,-290.70801539953754
0.05,50,0.1,4,-290.74804196283264
0.05,50,0.1,5,-290.9728434172476
0.05,50,0.1,6,-291.0799637194215
0.05,50,0.15000000000000002,2,-290.4716267476624
0.05,50,0.15000000000000002,3,-290.3049763662582
0.05,50,0.15000000000000002,4,-290.41374032765464
0.05,50,0.15000000000000002,5,-290.8041968082225
0.05,50,0.15000000000000002,6,-290.994129251794
0.05,50,0.2,2,-290.12217768584253
0.05,50,0.2,3,-289.960270030487
0.05,50,0.2,4,-290.1737377878855
0.05,50,0.2,5,-290.7710759755648
0.05,50,0.2,6,-291.0668479449253
0.05,50,0.25,2,-289.8003388284315
0.05,50,0.25,3,-289.67628639383986
0.05,50,0.25,4,-290.0337015803765
0.05,50,0.25,5,-290.884710659231
0.05,50,0.25,6,-291.3128535104889
0.05,50,0.30000000000000004,2,-289.5066513948225
0.05,50,0.30000000000000004,3,-289.45586865856745
0.05,50,0.30000000000000004,4,-290.00042201441687
0.05,50,0.30000000000000004,5,-291.1588164034831
0.05,50,0.30000000000000004,6,-291.7503111129976
0.05,50,0.35000000000000003,2,-289.24174498026963
0.05,50,0.35000000000000003,3,-289.3023996084215
0.05,50,0.35000000000000003,4,-290.08205646406344
0.05,50,0.35000000000000003,5,-291.6102577614262
0.05,50,0.35000000000000003,6,-292.40180044166
0.05,50,0.4,2,-289.0063456819978
0.05,50,0.4,3,-289.219917446127
0.05,50,0.4,4,-290.28845549876775
0.05,50,0.4,5,-292.2599668191669
0.05,50,0.4,6,-293.2956973718752
0.05,50,0.45,2,-288.8012861238843
0.05,50,0.45,3,-289.21327446014635
0.05,50,0.45,4,-290.6316071057688
0.05,50,0.45,5,-293.1342441409818
0.05,50,0.45,6,-294.46816229562813
0.05,50,0.5,2,-288.627517815785
0.05,50,0.5,3,-289.28836026778197
0.05,50,0.5,4,-291.12625603785585
0.05,50,0.5,5,-294.26665123630136
0.05,50,0.5,6,-295.96608267191095
0.05,50,0.55,2,-288.4861264360124
0.05,50,0.55,3,-289.4524265788595
0.05,50,0.55,4,-291.79079249430333
0.05,50,0.55,5,-295.7008529854816
0.05,50,0.55,6,-297.85157496391537
0.05,50,0.6000000000000001,2,-288.378350839528
0.05,50,0.6000000000000001,3,-289.7145795846588
0.05,50,0.6000000000000001,4,-292.64857354685984
0.05,50,0.6000000000000001,5,-297.4950552856622
0.05,50,0.6000000000000001,6,-300.2091529804364
0.05,50,0.65,2,-288.3056069013012
0.05,50,0.65,3,-290.08656586468146
0.05,50,0.65,4,-293.7299782777438
0.05,50,0.65,5,-299.72927045058975
0.05,50,0.65,6,-303.1577116980308
0.05,50,0.7000000000000001,2,-288.2695177538528
0.05,50,0.7000000000000001,3,-290.584110570205
0.05,50,0.7000000000000001,4,-295.0757940255821
0.05,50,0.7000000000000001,5,-302.51794357119184
0.05,50,0.7000000000000001,6,-306.8718152950225
0.05,50,0.75,2,-288.2719526518467
0.05,50,0.75,3,-291.2293931716584
0.05,50,0.75,4,-296.7432386362362
0.05,50,0.75,5,-306.0336536662492
0.05,50,0.75,6,-311.6225740830895
0.05,50,0.8,2,-288.31507773215094
0.05,50,0.8,3,-292.05616040872667
0.05,50,0.8,4,-298.81785329208486
0.05,50,0.8,5,-310.5564567282368
0.05,50,0.8,6,-317.8647206340616
0.05,50,0.8500000000000001,2,-288.4014235737407
0.05,50,0.8500000000000001,3,-293.1220376660648
0.05,50,0.8500000000000001,4,-301.44082110197337
0.05,50,0.8500000000000001,5,-316.5928960109464
0.05,50,0.8500000000000001,6,-326.45137865426983
0.05,50,0.9,2,-288.53397712709216
0.05,50,0.9,3,-294.54599426319623
0.05,50,0.9,4,-304.88846666989053
0.05,50,0.9,5,-325.2368432203457
0.05,50,0.9,6,-339.29871318110713
0.05,50,0.95,2,-288.7163100788892
0.05,50,0.95,3,-296.68339552104226
0.05,50,0.95,4,-309.93057427846696
0.05,50,0.95,5,-339.8442049563775
0.05,50,0.95,6,-362.5224830273152
0.05,50,1.0,2,-288.95276361065237
0.05,50,1.0,3,-351.18473164498545
0.05,50,1.0,4,-406.452159520625
0.05,50,1.0,5,-897.111294000332
0.05,50,1.0,6,-1324.1878019959645
0.1,1,0.0,2,-862.5119886587712
0.1,1,0.0,3,-862.5119886587712
0.1,1,0.0,4,-862.5119886587712
0.1,1,0.0,5,-862.5119886587712
0.1,1,0.0,6,-862.5119886587712
0.1,1,0.05,2,-833.6971145544145
0.1,1,0.05,3,-822.6367680813182
0.1,1,0.05,4,-814.5607641816428
0.1,1,0.05,5,-809.4258987514571
0.1,1,0.05,6,-806.8785093654013
0.1,1,0.1,2,-806.1332108613443
0.1,1,0.1,3,-784.9843324810129
0.1,1,0.1,4,-769.6912809588038
0.1,1,0.1,5,-760.0584166605338
0.1,1,0.1,6,-755.3096547671146
0.1,1,0.15000000000000002,2,-779.7064989577001
0.1,1,0.15000000000000002,3,-749.3188664553543
0.1,1,0.15000000000000002,4,-727.5465483039994
0.1,1,0.15000000000000002,5,-713.9570940374006
0.1,1,0.15000000000000002,6,-707.2968764571762
0.1,1,0.2,2,-754.3201994699373
0.1,1,0.2,3,-715.443692359727
0.1,1,0.2,4,-687.8332196055894
0.1,1,0.2,5,-670.7548206100053
0.1,1,0.2,6,-662.4306776325861
0.1,1,0.25,2,-729.891094595872
0.1,1,0.25,3,-683.1930014563999
0.1,1,0.25,4,-650.3076876024986
0.1,1,0.25,5,-630.1508609984776
0.1,1,0.25,6,-620.3782733208608
0.1,1,0.30000000000000004,2,-706.3469675049361
0.1,1,0.30000000000000004,3,-652.4257761914636
0.1,1,0.30000000000000004,4,-614.7659957410268
0.1,1,0.30000000000000004,5,-591.8973333135829
